experiment_name,train_accuracy,test_accuracy,n_features,feature_creation_timing,feature_classification_and_prediction_time,amplitude_metric,features,homology_dimensions,inverse_input,processing_filter,processing_scaler_metric,subsampling_factor
"amplitude_metric-betti_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-landscape_subsampling_factor-2",1,0.611111111,9,7.399821758,40.66578865,betti,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,FALSE,landscape,2
"amplitude_metric-landscape_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-None_subsampling_factor-2",1,0.592592593,9,6.978390217,40.77992773,landscape,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,FALSE,None,2
"amplitude_metric-landscape_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-bottleneck_subsampling_factor-2",1,0.592592593,9,7.455902338,40.74111319,landscape,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,FALSE,bottleneck,2
"amplitude_metric-landscape_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-silhouette_subsampling_factor-2",1,0.592592593,9,8.540274858,40.22137237,landscape,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,FALSE,silhouette,2
"amplitude_metric-betti_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-None_subsampling_factor-3",1,0.592592593,9,3.290454626,39.97416854,betti,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,FALSE,None,3
"amplitude_metric-betti_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-bottleneck_subsampling_factor-3",1,0.592592593,9,3.439961433,39.7957952,betti,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,FALSE,bottleneck,3
"amplitude_metric-betti_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-wasserstein_subsampling_factor-3",1,0.592592593,9,3.396798372,38.60037184,betti,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,FALSE,wasserstein,3
"amplitude_metric-betti_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-landscape_subsampling_factor-3",1,0.592592593,9,3.691936016,39.33060336,betti,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,FALSE,landscape,3
"amplitude_metric-betti_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-betti_subsampling_factor-3",1,0.592592593,9,3.489257097,40.12880635,betti,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,FALSE,betti,3
"amplitude_metric-betti_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-heat_subsampling_factor-3",1,0.592592593,9,4.357942581,39.73122454,betti,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,FALSE,heat,3
"amplitude_metric-betti_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-silhouette_subsampling_factor-3",1,0.592592593,9,3.853922367,40.36752701,betti,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,FALSE,silhouette,3
"amplitude_metric-betti_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-bottleneck_subsampling_factor-2",1,0.592592593,9,6.065826416,39.37378645,betti,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,FALSE,bottleneck,2
"amplitude_metric-betti_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-betti_subsampling_factor-2",1,0.592592593,9,6.776942968,41.67037177,betti,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,FALSE,betti,2
"amplitude_metric-betti_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-heat_subsampling_factor-2",1,0.592592593,9,7.369062662,40.65194082,betti,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,FALSE,heat,2
"amplitude_metric-betti_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-silhouette_subsampling_factor-2",1,0.592592593,9,7.688933849,40.84594774,betti,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,FALSE,silhouette,2
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-None_subsampling_factor-2",1,0.592592593,9,7.108443022,41.80473185,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,FALSE,None,2
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-bottleneck_subsampling_factor-2",1,0.592592593,9,7.140779257,41.55595946,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,FALSE,bottleneck,2
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-wasserstein_subsampling_factor-2",1,0.592592593,9,7.054961443,40.86537528,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,FALSE,wasserstein,2
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-landscape_subsampling_factor-2",1,0.592592593,9,8.242541552,40.66075134,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,FALSE,landscape,2
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-betti_subsampling_factor-2",1,0.592592593,9,7.447613001,39.88498116,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,FALSE,betti,2
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-heat_subsampling_factor-2",1,0.592592593,9,8.45950222,39.58420753,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,FALSE,heat,2
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-silhouette_subsampling_factor-2",1,0.592592593,9,8.665607452,39.59564328,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,FALSE,silhouette,2
"amplitude_metric-bottleneck_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-betti_subsampling_factor-2",1,0.574074074,9,5.902306557,40.44787002,bottleneck,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,FALSE,betti,2
"amplitude_metric-bottleneck_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-None_subsampling_factor-2",1,0.574074074,9,5.448631525,40.22608805,bottleneck,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,FALSE,None,2
"amplitude_metric-bottleneck_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-wasserstein_subsampling_factor-2",1,0.574074074,9,5.572292089,39.73557043,bottleneck,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,FALSE,wasserstein,2
"amplitude_metric-bottleneck_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-landscape_subsampling_factor-2",1,0.574074074,9,6.829051018,39.91330624,bottleneck,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,FALSE,landscape,2
"amplitude_metric-bottleneck_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-heat_subsampling_factor-2",1,0.574074074,9,6.821669102,40.18782783,bottleneck,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,FALSE,heat,2
"amplitude_metric-bottleneck_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-silhouette_subsampling_factor-2",1,0.574074074,9,7.205908537,40.12810659,bottleneck,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,FALSE,silhouette,2
"amplitude_metric-wasserstein_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-None_subsampling_factor-2",1,0.574074074,9,5.708971739,38.85022807,wasserstein,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,FALSE,None,2
"amplitude_metric-wasserstein_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-bottleneck_subsampling_factor-2",1,0.574074074,9,5.850092649,40.38166142,wasserstein,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,FALSE,bottleneck,2
"amplitude_metric-wasserstein_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-wasserstein_subsampling_factor-2",1,0.574074074,9,5.695544481,39.90166354,wasserstein,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,FALSE,wasserstein,2
"amplitude_metric-wasserstein_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-landscape_subsampling_factor-2",1,0.574074074,9,6.918000221,39.57324672,wasserstein,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,FALSE,landscape,2
"amplitude_metric-wasserstein_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-betti_subsampling_factor-2",1,0.574074074,9,6.044074535,41.27566814,wasserstein,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,FALSE,betti,2
"amplitude_metric-wasserstein_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-heat_subsampling_factor-2",1,0.574074074,9,7.019796371,39.84301114,wasserstein,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,FALSE,heat,2
"amplitude_metric-wasserstein_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-silhouette_subsampling_factor-2",1,0.574074074,9,7.308545589,41.03733706,wasserstein,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,FALSE,silhouette,2
"amplitude_metric-landscape_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-bottleneck_subsampling_factor-1",1,0.574074074,9,111.8852625,41.79704046,landscape,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,TRUE,bottleneck,1
"amplitude_metric-landscape_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-wasserstein_subsampling_factor-1",1,0.574074074,9,104.3187063,41.59390783,landscape,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,TRUE,wasserstein,1
"amplitude_metric-landscape_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-landscape_subsampling_factor-1",1,0.574074074,9,172.9144502,40.9734242,landscape,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,TRUE,landscape,1
"amplitude_metric-landscape_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-heat_subsampling_factor-1",1,0.574074074,9,116.1278632,40.14655089,landscape,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,TRUE,heat,1
"amplitude_metric-landscape_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-silhouette_subsampling_factor-1",1,0.574074074,9,166.8626986,40.90537381,landscape,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,TRUE,silhouette,1
"amplitude_metric-landscape_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-bottleneck_subsampling_factor-2",1,0.574074074,9,6.706385851,40.61077905,landscape,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,FALSE,bottleneck,2
"amplitude_metric-landscape_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-wasserstein_subsampling_factor-2",1,0.574074074,9,7.139204264,41.11691642,landscape,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,FALSE,wasserstein,2
"amplitude_metric-landscape_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-heat_subsampling_factor-2",1,0.574074074,9,8.423177481,40.15682817,landscape,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,FALSE,heat,2
"amplitude_metric-landscape_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-silhouette_subsampling_factor-2",1,0.574074074,9,8.688879728,39.92977238,landscape,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,FALSE,silhouette,2
"amplitude_metric-landscape_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-wasserstein_subsampling_factor-2",1,0.574074074,9,7.472164392,39.84975076,landscape,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,FALSE,wasserstein,2
"amplitude_metric-landscape_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-landscape_subsampling_factor-2",1,0.574074074,9,8.179734945,40.78139591,landscape,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,FALSE,landscape,2
"amplitude_metric-landscape_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-betti_subsampling_factor-2",1,0.574074074,9,7.52813673,40.19899058,landscape,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,FALSE,betti,2
"amplitude_metric-landscape_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-heat_subsampling_factor-2",1,0.574074074,9,8.501486301,40.43290019,landscape,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,FALSE,heat,2
"amplitude_metric-betti_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-None_subsampling_factor-3",1,0.574074074,9,3.379857302,40.21648097,betti,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,TRUE,None,3
"amplitude_metric-betti_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-bottleneck_subsampling_factor-3",1,0.574074074,9,3.395787954,39.3234365,betti,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,TRUE,bottleneck,3
"amplitude_metric-betti_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-wasserstein_subsampling_factor-3",1,0.574074074,9,3.277645826,39.88645601,betti,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,TRUE,wasserstein,3
"amplitude_metric-betti_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-landscape_subsampling_factor-3",1,0.574074074,9,3.742349863,39.84577084,betti,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,TRUE,landscape,3
"amplitude_metric-betti_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-betti_subsampling_factor-3",1,0.574074074,9,3.715756416,40.01663089,betti,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,TRUE,betti,3
"amplitude_metric-betti_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-heat_subsampling_factor-3",1,0.574074074,9,4.409081936,40.38171053,betti,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,TRUE,heat,3
"amplitude_metric-betti_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-silhouette_subsampling_factor-3",1,0.574074074,9,3.898124933,41.01378393,betti,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,TRUE,silhouette,3
"amplitude_metric-betti_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-True_processing_scaler_metric-None_subsampling_factor-3",1,0.574074074,9,3.483475685,40.08226395,betti,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,TRUE,None,3
"amplitude_metric-betti_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-None_subsampling_factor-2",1,0.574074074,9,6.007117987,39.7691474,betti,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,FALSE,None,2
"amplitude_metric-betti_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-False_processing_scaler_metric-wasserstein_subsampling_factor-2",1,0.574074074,9,6.125365019,40.43715858,betti,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,FALSE,wasserstein,2
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-betti_subsampling_factor-1",1,0.574074074,9,40.51453352,41.58399272,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,TRUE,betti,1
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-heat_subsampling_factor-1",1,0.574074074,9,41.51769853,41.47304463,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,TRUE,heat,1
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-wasserstein_subsampling_factor-1",1,0.574074074,9,36.06015801,40.07226396,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,FALSE,wasserstein,1
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-True_processing_scaler_metric-wasserstein_subsampling_factor-2",1,0.574074074,9,6.902004004,40.72540998,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,TRUE,wasserstein,2
"amplitude_metric-heat_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-False_processing_filter-True_processing_scaler_metric-betti_subsampling_factor-2",1,0.574074074,9,7.130121708,40.39546061,heat,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",FALSE,TRUE,betti,2
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-None_subsampling_factor-1",1,0.574074074,9,41.06583881,41.84744644,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,FALSE,None,1
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-None_subsampling_factor-3",1,0.574074074,9,3.588545084,39.95011115,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,FALSE,None,3
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-bottleneck_subsampling_factor-3",1,0.574074074,9,3.735946894,40.00964475,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,FALSE,bottleneck,3
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-wasserstein_subsampling_factor-3",1,0.574074074,9,3.690792799,40.5008204,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,FALSE,wasserstein,3
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-landscape_subsampling_factor-3",1,0.574074074,9,4.06239295,41.43338275,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,FALSE,landscape,3
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-betti_subsampling_factor-3",1,0.574074074,9,3.879958868,40.46161747,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,FALSE,betti,3
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-heat_subsampling_factor-3",1,0.574074074,9,4.758342981,40.29585385,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,FALSE,heat,3
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-silhouette_subsampling_factor-1",1,0.574074074,9,57.85481811,39.9036324,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,FALSE,silhouette,1
"amplitude_metric-silhouette_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-False_processing_scaler_metric-silhouette_subsampling_factor-3",1,0.574074074,9,4.252592325,39.6628294,silhouette,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,FALSE,silhouette,3
"amplitude_metric-bottleneck_features-['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']_homology_dimensions-[0, 1, 2]_inverse_input-True_processing_filter-True_processing_scaler_metric-None_subsampling_factor-1",1,0.555555556,9,31.66424108,39.87446523,bottleneck,"['PersistenceEntropy', 'Amplitude', 'NumberOfPoints']","[0, 1, 2]",TRUE,TRUE,None,1
